week_start,signal_date,direction,mon_high,mon_low,signal_close,weekly_close,weekly_close_date,win,ticker,category
2022-06-13,2022-06-14,short,67.37803281459445,64.85450830802044,64.42191314697266,63.818058013916016,2022-06-17,True,NEE,XLU holding
2022-06-21,2022-06-22,long,66.15231049690443,63.8090420667138,67.31494903564453,70.31612396240234,2022-06-24,True,NEE,XLU holding
2022-06-27,2022-06-28,short,70.46032489995379,69.72129388576035,68.89215087890625,72.60531616210938,2022-07-01,False,NEE,XLU holding
2022-07-11,2022-07-15,short,72.98385051549259,71.84826390462872,70.93799591064453,70.93799591064453,2022-07-15,True,NEE,XLU holding
2022-07-18,2022-07-19,long,70.89293114824619,69.8474689575389,71.13626861572266,72.325927734375,2022-07-22,True,NEE,XLU holding
2022-07-25,2022-07-28,long,73.03792946626581,71.63196956541533,76.19232940673828,76.14725494384766,2022-07-29,True,NEE,XLU holding
2022-08-01,2022-08-02,long,76.98544567857402,75.30910548869103,77.21076965332031,79.29265594482422,2022-08-05,True,NEE,XLU holding
2022-08-08,2022-08-10,long,80.17589575124391,78.21115340632228,80.91490936279297,81.53679656982422,2022-08-12,True,NEE,XLU holding
2022-08-15,2022-08-19,short,82.19470650760667,81.23937546437386,80.85183715820312,80.85183715820312,2022-08-19,True,NEE,XLU holding
2022-08-22,2022-08-23,short,80.68959882796707,79.51796797195344,79.29265594482422,79.36475372314453,2022-08-26,True,NEE,XLU holding
2022-08-29,2022-08-30,short,79.55945830932392,78.25535803383401,77.61236572265625,77.07806396484375,2022-09-02,True,NEE,XLU holding
2022-09-06,2022-09-07,long,79.93982360050163,78.80778799043257,81.72392272949219,81.4159927368164,2022-09-09,True,NEE,XLU holding
2022-09-12,2022-09-13,short,82.27635353511037,81.30733124944798,80.47415161132812,76.78824615478516,2022-09-16,True,NEE,XLU holding
2022-09-19,2022-09-21,short,78.69912543352048,76.56184141975746,76.04563903808594,74.73245239257812,2022-09-23,True,NEE,XLU holding
2022-09-26,2022-09-29,short,74.96793234398955,72.74008687829058,72.4231185913086,71.01034545898438,2022-09-30,True,NEE,XLU holding
2022-10-03,2022-10-04,long,73.92644881435963,71.74388781534105,75.00416564941406,69.4888916015625,2022-10-07,False,NEE,XLU holding
2022-10-10,2022-10-11,short,70.34924092094747,69.19003723725136,68.85493469238281,64.99695587158203,2022-10-14,True,NEE,XLU holding
2022-10-17,2022-10-18,long,67.39686236749819,65.884464631464,67.97648620605469,64.8882827758789,2022-10-21,False,NEE,XLU holding
2022-10-24,2022-10-25,long,66.7357671827571,65.16902681868248,68.70098114013672,71.57181549072266,2022-10-28,True,NEE,XLU holding
2022-11-07,2022-11-10,long,71.65333464934268,69.09040414859047,75.3482894897461,75.44790649414062,2022-11-11,True,NEE,XLU holding
2022-11-14,2022-11-16,long,75.87356441516556,73.9083519748313,76.36259460449219,75.3482894897461,2022-11-18,False,NEE,XLU holding
2022-11-21,2022-11-22,long,75.84637878447865,74.823021176023,76.17242431640625,77.67884826660156,2022-11-25,True,NEE,XLU holding
2022-11-28,2022-11-29,short,77.37846941210165,75.85838366527636,75.0846939086914,77.5514144897461,2022-12-02,False,NEE,XLU holding
2022-12-05,2022-12-09,short,78.30689547524106,77.16000651812854,76.9233627319336,76.9233627319336,2022-12-09,True,NEE,XLU holding
2022-12-12,2022-12-13,long,78.82573488952006,77.18732883333568,79.32636260986328,76.5865707397461,2022-12-16,False,NEE,XLU holding
2022-12-19,2022-12-21,long,76.71399951352049,75.51249906960417,77.05078887939453,76.61387634277344,2022-12-23,False,NEE,XLU holding
2022-12-27,2022-12-28,short,76.71399198682325,75.97670974762877,75.69454956054688,76.09503936767578,2022-12-30,False,NEE,XLU holding
2023-01-09,2023-01-11,long,77.30565419911315,75.99492382844052,77.36937713623047,77.07809448242188,2023-01-13,False,NEE,XLU holding
2023-01-17,2023-01-18,short,78.70739996090704,77.53320525089197,76.27710723876953,74.47484588623047,2023-01-20,True,NEE,XLU holding
2023-01-23,2023-01-24,long,75.74916325462813,73.6374349074023,76.36812591552734,68.7950210571289,2023-01-27,False,NEE,XLU holding
2023-01-30,2023-01-31,short,69.49590667878259,68.1669746270025,67.93031311035156,67.96670532226562,2023-02-03,True,NEE,XLU holding
2023-02-06,2023-02-07,long,68.78591943302493,67.76646172490965,69.25013732910156,68.03042602539062,2023-02-10,False,NEE,XLU holding
2023-02-13,2023-02-14,long,69.18642448194144,68.41273215742152,69.20462036132812,69.24103546142578,2023-02-17,True,NEE,XLU holding
2023-02-21,2023-02-23,short,68.74950778935852,67.0018719995425,66.32829284667969,66.37381744384766,2023-02-24,True,NEE,XLU holding
2023-02-27,2023-02-28,short,67.48964200350517,65.6665899232601,65.07109832763672,67.63619995117188,2023-03-03,False,NEE,XLU holding
2023-03-06,2023-03-10,short,68.34161254923818,67.25144946557108,66.88499450683594,66.88499450683594,2023-03-10,True,NEE,XLU holding
2023-03-13,2023-03-15,long,68.87296020667141,66.87584563285614,69.1844253540039,69.32183837890625,2023-03-17,True,NEE,XLU holding
2023-03-20,2023-03-22,short,70.54027691578442,68.99205301701626,67.9110336303711,69.34017944335938,2023-03-24,False,NEE,XLU holding
